County,State,Positive_Cases,Deaths,Elderly_pop,Young_pop,WHITE,NON_WHITE,NUM_STAFFED_BEDS,NUM_ICU_BEDS,lat,lon,percent_smokers,percent_adults_with_obesity,percent_uninsured,eightieth_percentile_income,twentieth_percentile_income,percent_adults_with_diabetes,percent_below_poverty,area_sqmi,percent_rural,POP_TOTAL,POP_DENSITY,Positive_Case_Rate,Death_Rate,min_temp,max_temp,mean_temp,wind_speed,precipitation,station_pressure,dewpoint,Positive_Case_Rate_NORM,Death_Rate_NORM,cluster_3,cluster_5
Amherst,Virginia,434,4,6827,24778,24299,7306,0,0,37.60477925,-79.14511364,16.90782775,35.2,12.34751685,96993,23868,14.5,14.1,473.9375953,63.66333879,31605,66.68599477,0.013732004,0.000126562,43.08666667,93.72258065,67.58946237,4.492565284,0.215141321,982.7061598,55.88053763,-0.478175022,-0.560780177,1,4
Amite,Mississippi,363,10,2967,9330,7208,5089,16,3,31.1744317,-90.804424,18.69333547,39.9,18.36734694,75009,13388,15.2,28,730.099912,100,12297,16.84290026,0.029519395,0.000813206,56.24,90.67741935,75.02493088,4.895253456,0.213897849,433.2541005,65.49111367,0.561410765,0.580915156,2,3
Anchorage,Alaska,5166,37,33757,254243,183670,104330,973,109,61.1507764,-149.10499,15.04143203,31.8,12.74142058,152394,39712,7.8,8.1,1706.606336,4.117179415,288000,168.7559655,0.0179375,0.000128472,8.43,70.67741935,47.04576037,3.338732719,0.044573733,636.4273934,36.48106759,-0.201246816,-0.557604386,1,4
Anderson,Kansas,87,0,1687,6171,7547,311,12,2,38.2141913,-95.293348,17.21921517,35.3,10.38575668,84419,20938,12.2,15.1,579.6461306,58.82498149,7858,13.55654698,0.011071519,0,41.11823912,89.45,66.84680747,8.149311472,0.102801496,958.0110451,55.28621372,-0.653365615,-0.771217092,1,4
Anderson,Kentucky,189,1,3710,19037,21626,1121,0,0,38.0039215,-84.990997,19.1322716,36.9,5.274206245,100656,25009,14.9,11.3,201.833161,41.69739975,22747,112.7019955,0.008308788,4.40E-05,40.64333333,91.76129032,66.60221757,4.730561374,0.140837872,987.0046697,55.51390728,-0.835289017,-0.6980575,1,4
Anderson,South Carolina,4837,186,37126,165432,163136,39422,460,25,34.5191049,-82.637891,17.54699845,34.1,13.33979027,95701,20305,14.2,16.3,715.4570114,37.92578263,202558,283.1169403,0.02387958,0.000918256,45.86666667,93.40967742,70.77596368,5.176982922,0.162739225,984.2155435,59.71980302,0.190033916,0.755583681,2,3
Anderson,Tennessee,1337,13,15599,61379,70476,6502,220,25,36.1184595,-84.198463,20.92501774,32.9,10.28074468,99106,21053,10.8,17.2,337.1801137,34.66171518,76978,228.2993477,0.017368599,0.000168879,43.45333333,93.1,69.10127496,1.879592934,0.189967742,984.3920276,57.75397849,-0.238708446,-0.49041894,1,4
Anderson,Texas,2859,37,8658,49077,43035,14700,150,10,31.8133238,-95.652545,17.3863208,36.5,19.60252936,82461,19270,10.4,17.1,1062.602615,67.06353279,57735,54.33357606,0.049519356,0.000640859,55.84,95.01034483,75.01891998,4.91301144,0.091641841,564.0198395,65.34160885,1.878390574,0.294350698,2,2
Andrew,Missouri,308,3,3434,14278,17052,660,0,0,39.9835131,-94.802079,18.23372316,31.9,9.361403509,106863,25165,12.1,9.2,432.7031817,61.28043491,17712,40.9333713,0.017389341,0.000169377,41.04,89.28333333,66.64612599,6.773222395,0.167187793,971.6317722,55.26112515,-0.237342603,-0.489590906,1,4
Andrews,Texas,477,10,1833,16872,17641,1064,30,5,32.3050357,-102.63775,13.4363002,34.9,22.05352059,132125,30987,6.7,10.7,1500.720691,16.50209658,18705,12.46401153,0.025501203,0.000534616,46.98148148,100.2387097,74.8354882,6.967657188,0.047569415,864.5670511,49.69562272,0.296816362,0.11769855,2,3
Androscoggin,Maine,780,10,19666,88611,99313,8964,361,34,44.1657992,-70.206473,16.44920619,33.9,9.446620166,97557,21039,12.2,14.8,467.9314614,43.3668827,108277,231.3949989,0.007203746,9.24E-05,24.46,83.38387097,56.31411674,5.506420891,0.099683564,252.0519585,45.70447773,-0.908055059,-0.617581949,1,4
Angelina,Texas,2639,84,14422,72293,70226,16489,367,43,31.2547781,-94.611861,15.85696582,40.7,21.65753731,88122,19834,14.3,19.6,797.7794308,43.08236623,86715,108.6954572,0.030433028,0.000968691,57.13333333,95.78709677,75.90218126,5.167772657,0.09771275,164.0374808,65.5530722,0.621572693,0.839442863,2,5
Anne Arundel,Maryland,10539,254,87001,492233,426312,152922,483,50,39.0064737,-76.605071,13.67542123,29.4,5.585194436,172417,46476,9.6,6.1,414.8870945,5.304134986,579234,1396.12441,0.018194719,0.00043851,45.52105263,87.75806452,66.95915676,5.827616622,0.145968631,20.71939365,57.41490623,-0.184309172,-0.042098625,1,3
Anoka,Minnesota,6892,141,51781,305140,298979,57942,666,35,45.2732651,-93.246485,14.52069185,30.4,4.594547182,135014,39466,8.9,7.4,422.9742032,13.50062265,356921,843.8363316,0.019309595,0.000395045,30.85454545,85.76774194,60.48924173,6.678878648,0.093600644,962.5604217,46.94731741,-0.110895569,-0.114368663,1,3
Anson,North Carolina,655,6,4730,19716,11588,12858,15,3,34.9738206,-80.102696,20.21710468,38.6,13.08277306,80850,16083,18.5,22.8,531.4620956,78.5104646,24446,45.99763596,0.026793749,0.000245439,48.56071429,92.5,70.15457209,3.074519843,0.170772268,108.9056176,58.98078864,0.381929377,-0.363121251,2,3
Antelope,Nebraska,105,1,1515,4783,6164,134,23,4,42.1769152,-98.066694,14.20167286,32.5,10.97107438,88789,22781,9.5,11.8,857.2174083,100,6298,7.347027649,0.016671959,0.000158781,33.32,87.35,62.70609831,7.087557604,0.075079544,951.2329954,51.43741935,-0.284581576,-0.507209066,1,4
Antrim,Michigan,76,1,6536,16788,22509,815,0,0,44.9990887,-85.140236,16.38555404,31.9,8.12595825,98457,24569,7.4,12.9,475.7024128,100,23324,49.03065314,0.003258446,4.29E-05,30.34333333,83.41935484,56.10883257,2.951228879,0.109531517,907.200768,45.63677419,-1.167849588,-0.69988649,1,4
Apache,Arizona,3642,165,11334,60553,16013,55874,162,29,35.3955304,-109.48883,21.51310702,33.5,19.17271189,73095,9578,16.8,36.2,11197.45951,74.06107553,71887,6.419938374,0.050662846,0.002295269,26.2,92.956,62.0516105,5.83524799,0.006439736,796.5576485,26.24822786,1.953688383,3.045167972,3,5
Appanoose,Iowa,165,3,2843,9583,11983,443,25,3,40.7431782,-92.868635,16.83979347,37.3,6.344154466,78338,17214,14.8,16.1,497.2928412,58.25250252,12426,24.98728912,0.013278609,0.000241429,38.54,86,62.84262673,3.76156682,0.095547168,978.1405223,55.66081413,-0.508030683,-0.36978875,1,4
Appling,Georgia,1080,33,3257,15129,14195,4191,34,3,31.7492289,-82.288915,20.18941483,38.8,19.14535666,80390,16888,17.7,20.6,507.1236105,71.44110551,18386,36.25546044,0.058740346,0.001794844,52.71,93.89032258,74.63603687,3.778049155,0.14326753,13.03752688,63.9744086,2.485584641,2.213102321,3,2
Appomattox,Virginia,227,3,3366,12545,12521,3390,0,0,37.37222988,-78.81214754,17.13461968,47.4,11.80779137,101648,22067,17.8,17.3,333.4721588,100,15911,47.71312861,0.014266859,0.000188549,41.876,92.68064516,66.57272529,3.557953435,0.196597105,461.1007971,57.55305576,-0.442955292,-0.457713277,1,4
Aransas,Texas,335,18,6791,16719,21841,1669,0,0,28.2317851,-96.940474,14.15745233,40.5,22.30243369,102962,19557,18.7,17,252.0842985,27.26055791,23510,93.26245284,0.014249256,0.000765632,56.85445774,93.45483871,77.87557315,7.182812687,0.077541322,699.1928107,60.08674354,-0.444114434,0.50181301,1,3
Arapahoe,Colorado,10057,374,88508,568082,502075,154515,1031,148,39.6497071,-104.33836,13.26355247,22.1,8.525056112,138373,34762,7,10.7,797.9290091,1.575341388,656590,822.8676894,0.015317017,0.00056961,28.95217391,95.28709677,62.43695318,8.845919989,0.031616042,833.4886349,37.20560809,-0.373803313,0.175883704,1,4
Archer,Texas,89,1,1677,6876,8138,415,0,0,33.6152258,-98.687648,14.06260699,26.8,18.97820549,116886,26571,11.5,8.1,903.1140684,88.98829247,8553,9.470564461,0.010405706,0.000116918,54.22585753,97.5483871,75.30770956,7.859018363,0.12027144,887.7897291,60.60147411,-0.697208815,-0.57681543,1,4
Archuleta,Colorado,57,0,3834,10195,12925,1104,11,2,37.1935421,-107.0483,13.47607107,23.9,12.91539246,94253,24031,4.5,11.2,1350.089541,59.37603443,14029,10.39116264,0.004063012,0,25.95,85.23548387,56.4021659,3.702580645,0.033717407,770.5955607,28.64852535,-1.114869626,-0.771217092,1,4
Arenac,Michigan,76,3,3840,11043,14292,591,25,5,44.0647064,-83.894555,18.4857836,35.6,8.10255494,77131,19095,16.4,19.2,363.1909548,100,14883,40.97844344,0.005106497,0.000201572,35.4,79.2516129,57.12330261,11.17354839,0.109531517,938.5005807,47.04075339,-1.046157058,-0.436059701,1,4
Arkansas,Arkansas,498,10,3551,13935,12549,4937,74,13,34.2908153,-91.374917,20.0832304,30.6,8.924453141,81740,14722,19.3,19.6,988.8008691,34.70739787,17486,17.68404595,0.028479927,0.000571886,52.33333333,92.01612903,71.82330897,7.242126702,0.282851051,36.67880449,62.8509688,0.492962713,0.17966805,2,3
Arlington,Virginia,4083,152,26282,210560,177639,59203,305,32,38.87861514,-77.10110169,12.32935636,19.6,7.656820841,211975,54162,3.8,8.7,25.99178007,0,236842,9112.188521,0.017239341,0.000641778,44.52666667,94.20645161,68.63998683,7.291213518,0.185088874,18.87203423,56.06763002,-0.247219971,0.295878736,2,3
Armstrong,Pennsylvania,476,18,14629,50106,63192,1543,131,12,40.8123125,-79.464531,18.72686884,42.3,5.749418411,94582,21731,12,13.2,653.1758866,67.48669152,64735,99.10806772,0.007353055,0.000278057,37.52,86.46451613,61.88491551,5.023575269,0.127675025,966.6215515,52.10144393,-0.898223193,-0.308886715,1,4
Armstrong,Texas,13,1,470,1417,1817,70,0,0,34.9649527,-101.35739,11.74955027,29.3,17.61442441,124750,34021,9.2,9.6,909.1086939,100,1887,2.075659393,0.006889242,0.000529942,38.11764706,98.41290323,71.25073543,11.01382588,0.055451288,855.236754,50.01646848,-0.928764871,0.109927006,1,4
Aroostook,Maine,51,1,16717,50338,63567,3488,160,24,46.6589257,-68.598904,18.59272146,35.9,11.8157968,82945,16429,13.2,17.7,6671.085131,80.26575762,67055,10.05158811,0.00076057,1.49E-05,23.83571429,81.78387097,53.73149332,6.522393966,0.066084729,694.3164361,41.74957341,-1.332332522,-0.746442594,1,4
Arthur,Nebraska,1,0,99,364,450,13,0,0,41.5689503,-101.69582,14.65289338,34.5,14.98559078,76750,18300,3.8,8,715.354238,100,463,0.647231784,0.002159827,0,35.68570793,96.01538462,63.76492979,7.775970664,0.067330942,933.4688138,48.49955617,-1.240192681,-0.771217092,1,4
Ascension,Louisiana,3848,98,15543,111061,91932,34672,151,43,30.2035509,-90.91131,18.1554528,33.1,7.06536831,138775,28629,13.2,11.5,289.9739654,13.21643427,126604,436.6047132,0.030393984,0.000774067,61.17826087,92.52258065,77.40135402,3.552482468,0.168022414,19.14951975,69.00928591,0.61900168,0.515838036,2,3
Ashe,North Carolina,294,1,7249,19954,26352,851,25,4,36.4344805,-81.500511,16.7474188,26,15.73016902,80641,17853,17.3,19.9,425.060571,84.86492431,27203,63.99793784,0.010807632,3.68E-05,42.03703704,80.46129032,61.6823908,4.273889216,0.235742437,845.543323,53.50395946,-0.670742342,-0.71002907,1,4
Ashland,Ohio,318,5,10242,43242,51737,1747,39,6,40.8460207,-82.270692,18.83777616,33.3,8.23752036,94046,25503,10.8,15.4,422.9531714,61.93755998,53484,126.4537155,0.005945703,9.35E-05,35.12857143,89.36774194,62.64301734,7.019181479,0.129764758,969.0226136,51.99922317,-0.990896082,-0.61575296,1,4
Ashland,Wisconsin,178,2,3151,12411,13042,2520,25,4,46.2661538,-90.68253168,18.6375073,33.8,7.922197178,81510,18951,9,15.4,1045.036817,54.86166986,15562,14.89134138,0.011438118,0.000128518,25,83.01290323,53.82807988,6.218801843,0.102053916,981.15851,44.46201229,-0.629225394,-0.557527901,1,4
Ashley,Arkansas,455,11,4116,15541,14321,5336,25,6,33.1912166,-91.768463,20.45206693,42.6,9.202722108,81208,15749,15.2,19.9,925.3482154,51.6816913,19657,21.24281397,0.023146971,0.000559597,53.16666667,91.91612903,71.63344305,4.924391523,0.150555409,376.0830315,60.7320522,0.141792259,0.159234909,2,3
Ashtabula,Ohio,680,48,19086,78155,90478,6763,286,39,41.7075489,-80.748319,21.27571775,37.6,8.303513125,85870,18055,13.8,19.6,701.9366603,46.36885819,97241,138.5324425,0.006992935,0.000493619,31.87,85.77419355,59.57136713,5.513694316,0.083575269,982.680384,50.90076037,-0.921936778,0.049532101,1,4
Asotin,Washington,138,5,5410,17172,21053,1529,25,4,46.19182681,-117.2030472,14.35764439,32,6.511006563,96669,22539,12.5,14.5,636.0814017,6.654950747,22582,35.50174544,0.006111062,0.000221415,33.03902025,93.91935484,63.17523597,4.827845603,0.04035792,902.488454,41.16364215,-0.980007338,-0.403066388,1,4
Assumption,Louisiana,772,24,4104,17787,14889,7002,15,3,29.900783,-91.06259,21.03219722,42.1,10.26834019,99098,17223,16.3,18.4,338.66296,44.99380898,21891,64.639487,0.035265634,0.001096341,62.6,92.3069978,76.19637589,4.984152576,0.155814567,34.31535071,66.86365078,0.93979554,1.051688815,2,5
Atascosa,Texas,1245,33,7605,43548,48755,2398,67,6,28.8935141,-98.52716,14.3944699,36.7,19.01973021,105098,23811,17.1,15.3,1219.540489,60.71118434,51153,41.94448685,0.024338748,0.000645123,58.51,101.5,78.97002853,5.080283081,0.080891815,701.0094938,66.08522054,0.220269724,0.301440528,2,3
Atchison,Kansas,366,4,2829,13244,14604,1469,25,4,39.531756,-95.313495,16.83309703,43.4,7.413959473,94711,19733,11.3,19.2,431.1716536,34.15268258,16073,37.27749695,0.022771107,0.000248865,34.4,89.28333333,66.24763441,6.365652842,0.153595748,986.0744086,53.71774194,0.117041946,-0.357424779,1,3
Atchison,Missouri,62,0,1345,3798,5009,134,16,3,40.4308263,-95.428097,17.92470636,39,11.99796645,88971,23011,22.6,12,547.2851571,100,5143,9.397294871,0.012055221,0,37.7,88.04,64.68596006,7.229539171,0.137544679,979.0344854,54.71439324,-0.588589705,-0.771217092,1,4
Athens,Ohio,887,2,8915,56412,59600,5727,156,11,39.3338967,-82.04521,20.03160937,33.4,9.317479093,86527,12311,12.2,31.2,503.6251631,43.17062248,65327,129.7135346,0.013577847,3.06E-05,37.11666667,91.23548387,64.32899681,3.67453149,0.090856272,978.4834432,55.15368309,-0.488326125,-0.720337921,1,4
Atkinson,Georgia,451,4,1183,6982,6253,1912,0,0,31.2971399,-82.880073,21.82220051,34.8,22.38741959,71500,16398,13.3,27.6,339.3010024,100,8165,24.06417883,0.055235762,0.000489896,57.45842954,91.22258065,74.59747892,3.903014067,0.173710294,94.67827224,64.73217383,2.254810872,0.043341802,2,2
Atlantic,New Jersey,4309,257,49027,214643,187983,75687,821,65,39.4777468,-74.660978,15.6441948,29.8,10.46377396,121660,24086,12.3,15.5,555.5940502,12.71357754,263670,474.5731167,0.016342398,0.000974703,40.15,90.61290323,65.63792846,7.360269914,0.18098837,27.80757077,54.65859666,-0.306282877,0.849439123,2,3
Atoka,Oklahoma,347,1,2754,11004,9972,3786,25,4,34.3737585,-96.037833,20.87430297,40.6,20.74216868,79717,17250,13.6,22,975.5186993,100,13758,14.1032663,0.025221689,7.27E-05,46.07241379,95.7516129,72.69669197,3.666434096,0.108123999,914.3958953,60.9998539,0.278410611,-0.650337494,1,3
Attala,Mississippi,696,25,3537,14637,9924,8250,25,4,33.0862686,-89.581527,19.3849171,37.3,14.45094479,79878,13654,19.7,24.4,734.9816351,64.30689021,18174,24.72714845,0.038296467,0.001375592,54.56206897,93.05806452,73.66788389,4.966312305,0.16852588,15.48119325,64.41817936,1.139373222,1.516004477,3,5
Audrain,Missouri,743,5,4619,20769,22828,2560,40,7,39.2157482,-91.841591,20.6655446,35.1,12.29770073,80025,22586,15.7,17.7,692.2346414,41.19628658,25388,36.67542547,0.029265795,0.000196943,44.6,85.94193548,64.78998928,5.6479843,0.137544679,898.5308188,56.81336785,0.544711428,-0.443756422,2,3
Audubon,Iowa,109,1,1358,4138,5361,135,25,4,41.6846094,-94.905826,16.18663259,30.1,6.663470757,90690,23875,9.3,11.6,442.9611392,100,5496,12.40740894,0.019832606,0.000181951,25.7,90.35483871,62.82634628,5.093427694,0.095547168,969.7614253,48.42508339,-0.076455756,-0.46868389,1,4
Auglaize,Ohio,701,16,8646,37010,44373,1283,36,6,40.5609258,-84.221734,17.45495023,38.3,5.659521076,107010,27807,11.2,8.8,401.3913604,39.13686914,45656,113.7443515,0.015353951,0.000350447,36.46333333,89.31612903,63.21821813,7.590760369,0.142714286,979.9596851,52.41996928,-0.371371241,-0.18852256,1,4
Augusta,Virginia,540,7,16541,59017,70102,5456,209,8,38.16296773,-79.12885341,15.83391222,33.5,11.1581822,105706,26646,16.6,9.2,967.0424963,66.4379661,75558,78.13307098,0.007146828,9.26E-05,39.65666667,88.53225806,63.73780363,3.612337459,0.161994151,915.7841612,54.14691751,-0.91180306,-0.617249406,1,4
Aurora,South Dakota,113,0,569,2182,2592,159,0,0,43.7180026,-98.561553,12.35154955,36.8,15.45498315,98738,28517,26.4,6.2,708.4252597,100,2751,3.883260743,0.041075972,0,34.71,87.87741935,62.5318126,9.144132104,0.065522273,967.3050845,49.66588326,1.322401177,-0.771217092,2,3
Austin,Texas,503,9,5933,24099,26241,3791,32,6,29.8870104,-96.277901,13.5605543,31.5,20.244661,117074,25103,10.4,14.5,646.4913645,66.34408981,30032,46.45383009,0.016748801,0.00029968,60.98,95.69677419,77.82002194,6.691064297,0.08117415,17.82634628,69.53275181,-0.279521598,-0.272933764,1,4
Autauga,Alabama,1852,28,8924,46945,42607,13262,55,6,32.534928,-86.642748,18.08155718,33.3,8.721685951,110026,21019,11.1,12.3,594.4461199,42.00216232,55869,93.98496875,0.033148973,0.000501172,53.53666667,92.24193548,74.44948157,4.093686636,0.192515242,14.18152458,63.72723502,0.800415278,0.06209061,2,3
Avery,North Carolina,435,0,4020,13537,16318,1239,21,4,36.0765506,-81.922587,17.38596539,26.5,19.96146098,76120,17406,18,16.7,247.3376729,88.78462662,17557,70.98392976,0.024776442,0,46.26548457,83.34193548,63.54063416,2.998379917,0.249779029,794.8811393,55.33363311,0.249091489,-0.771217092,1,3
Avoyelles,Louisiana,1599,58,6955,33189,26641,13503,92,6,31.0762431,-92.001391,22.94656752,44.7,10.24202034,88221,14227,13.1,23.1,832.3801604,63.78199796,40144,48.22796351,0.039831606,0.001444799,55.25666667,93.74444444,74.64709476,3.451358128,0.174425437,20.39764449,65.9434705,1.240460773,1.631076201,3,5
Baca,Colorado,18,0,875,2706,3351,230,15,3,37.3191909,-102.56048,15.17142555,30.8,15.79558653,80548,17686,15.1,18,2554.9916,100,3581,1.401570166,0.005026529,0,28.275,96.42758621,65.67390937,11.25285052,0.035460061,865.7696928,40.97546851,-1.05142288,-0.771217092,1,4
Bacon,Georgia,610,14,1878,9286,9009,2155,25,4,31.5536746,-82.452713,19.37887099,37.4,19.38321208,79418,15345,18.4,18.3,284.0361954,69.28622927,11164,39.30484981,0.054639914,0.001254031,52.71,93.89032258,74.82889401,3.837572965,0.14326753,13.22324117,64.33393241,2.215574806,1.313882815,3,2
Bailey,Texas,232,5,1036,5964,6445,555,25,4,34.0685764,-102.82989,16.25368837,31.3,27.33703891,91974,25580,6.1,19.1,826.9714822,28.7508723,7000,8.464620789,0.033142857,0.000714286,49.23333333,98.55483871,72.5873167,7.182812687,0.044562271,699.1928107,60.08674354,0.800012545,0.416439092,2,3
Baker,Florida,1556,14,4117,25093,24160,5050,81,4,30.3311037,-82.284632,22.73195642,37.9,11.96643895,108617,24318,15.5,18.5,585.2298432,59.49105661,29210,49.91201378,0.053269428,0.000479288,58.4,95.40645161,77.48079967,4.583086654,0.186876501,13.67451432,67.14071654,2.125329511,0.025703689,2,2
Baker,Georgia,84,4,719,2319,1607,1431,0,0,31.3261448,-84.444707,17.11840459,35.2,19.1636216,73558,12653,20.6,15.7,341.945061,100,3038,8.88446814,0.02764977,0.001316656,53.85333333,91.6,74.2731704,3.801924812,0.164650896,441.3918373,62.59841902,0.438297606,1.418010529,2,5
Baker,Oregon,105,2,4266,11858,15108,1016,21,2,44.709158,-117.67532,15.0688106,30.9,8.240456341,89645,20217,12.5,15.1,3067.965306,41.00656998,16124,5.255600501,0.006512032,0.000124039,34.50724832,91.94193548,58.50384338,5.561660659,0.032856323,758.8269074,40.3180483,-0.953603817,-0.564975215,1,4
Baldwin,Alabama,6134,56,46830,176404,195198,28036,362,51,30.727489,-87.722575,17.4890326,31,11.33340447,111447,25227,10.7,13,1589.807425,42.27909911,223234,140.4157488,0.027477893,0.000250858,61.45333333,86.74333333,75.70988735,4.180527394,0.175226104,548.5769611,62.70375153,0.426979657,-0.354110982,2,3
Baldwin,Georgia,2165,59,7398,37492,24255,20635,285,12,33.0692716,-83.24956,19.8179384,37.1,15.91263651,83276,13672,11.6,29.7,258.6197494,35.1399825,44890,173.5752977,0.048229004,0.001314324,51.86,93.66451613,73.12481218,2.618431783,0.173710294,207.4496132,63.85031001,1.793422032,1.414133071,3,5
Ballard,Kentucky,59,1,1727,6161,7354,534,0,0,37.0584885,-88.999264,20.4586403,36.4,6.4055811,98553,18462,16,16.4,246.6589237,100,7888,31.97938222,0.007479716,0.000126775,46.49130435,89.44516129,67.76410534,4.795646401,0.073308121,274.9074398,58.93413719,-0.889882678,-0.560426018,1,4
Baltimore,Maryland,18545,639,145304,682066,497980,329390,1518,94,39.4634251,-76.640197,13.27783031,30.9,6.136445195,139753,33025,10.7,9.3,598.361844,6.533801888,827370,1382.725199,0.022414397,0.000772327,46.13333333,90.0199801,66.15648987,5.733011167,0.144033568,164.0056438,52.52473636,0.093552907,0.512944907,2,3
Baltimore city,Maryland,16117,488,86154,507336,188646,404844,0,0,38.5433728,-76.568682,20.26259525,34.9,7.640922437,104746,16670,12.5,23.1,80.94379664,0,593490,7332.124568,0.027156313,0.000822255,45.77058824,90.0199801,66.08230019,5.733011167,0.147018762,164.0573845,52.66323176,0.405803897,0.595961091,2,3
Bamberg,South Carolina,655,35,3152,10914,5292,8774,0,0,33.2148045,-81.054245,17.8340138,37.2,13.18598281,72286,15005,19.1,27.1,393.3667161,54.50678676,14066,35.75798212,0.046566188,0.00248827,52.2,92.66451613,71.52158218,4.215505379,0.159305942,359.5723844,62.35798872,1.683927063,3.366074207,3,5
Bandera,Texas,177,8,6439,16673,22032,1080,0,0,29.7472152,-99.24631,13.66331544,29.9,18.65013264,104633,24256,8.6,16.5,790.9943677,100,23112,29.21891855,0.007658359,0.000346141,53.46818182,98.27741935,75.04484273,6.271648561,0.053424468,912.2462758,60.78809026,-0.878119194,-0.195682223,1,4
Banks,Georgia,509,8,3411,15823,18036,1198,0,0,34.3541532,-83.497367,17.72227826,34.1,19.34038824,82232,19310,11,15.5,232.0906512,93.82984507,19234,82.87279087,0.026463554,0.00041593,47.97666667,90.74193548,69.34678955,5.589646697,0.150857456,441.3918373,59.29422639,0.360186327,-0.079642797,2,3
Banner,Nebraska,3,0,179,566,727,18,0,0,41.5460417,-103.71063,14.56652801,28.8,10.01788909,111143,24083,9.6,12,746.2103902,100,745,0.99837795,0.004026846,0,35.68570793,93.31290323,62.34899567,9.404177155,0.05926245,945.3512348,40.93671976,-1.117251125,-0.771217092,1,4
Bannock,Idaho,1489,8,12894,74914,79555,8253,137,20,42.6684988,-112.22463,14.42402058,32,10.72309763,97130,21589,9.4,18.3,1112.469401,15.72930625,87808,78.93071029,0.016957453,9.11E-05,26.9625,92.79032258,58.58665515,8.685023041,0.029986559,863.1266206,35.08256144,-0.265782048,-0.619743483,1,4
Baraga,Michigan,50,3,1867,6342,5972,2237,15,3,46.6626802,-88.365179,19.33834262,35.9,8.009751001,84283,18102,18.5,15,898.2686358,100,8209,9.138691559,0.006090876,0.000365453,28.46,78.89677419,53.88509394,4.607818327,0.109531517,938.5005807,47.04075339,-0.981336568,-0.163571813,1,4
Barber,Kansas,14,0,1022,3405,4215,212,32,6,37.228868,-98.684831,16.69891943,27.5,13.89438012,94259,17740,10.7,14.2,1134.078681,100,4427,3.903609224,0.003162412,0,42.30416667,94.84666667,68.59529219,7.756492915,0.095855057,960.099283,54.66414314,-1.174173342,-0.771217092,1,4
Barbour,Alabama,927,7,4861,19825,12134,12552,30,5,31.8695888,-85.393213,21.99998453,41.7,12.24279246,76557,13475,17.6,26.4,884.875776,67.7896347,24686,27.8977012,0.037551649,0.000283562,52.85714286,89.81612903,72.84630208,3.10820101,0.158800755,548.5769611,62.70375153,1.090327613,-0.299733453,2,3
Barbour,West Virginia,116,1,3400,13041,15861,580,12,2,39.13295967,-80.00301266,23.25924026,37.2,8.213619024,81427,17858,16.7,22.4,341.0588507,83.72415456,16441,48.20575677,0.007055532,6.08E-05,38.88333333,90.53448276,65.56540673,4.614452691,0.136757191,968.5404997,52.71977103,-0.917814821,-0.670123838,1,4
Barnes,North Dakota,260,1,2420,7995,9816,599,25,4,46.9361169,-98.071578,15.68860574,36,7.959515182,110690,22857,8.8,9.8,1491.552619,39.55358757,10415,6.982656775,0.024963994,9.60E-05,27.62,82.4,56.78457428,8.588606539,0.047635344,964.1195962,47.90986648,0.261441623,-0.611596165,1,3
Barnstable,Massachusetts,1863,175,66917,146073,196339,16651,410,22,41.7241872,-70.291491,11.85390632,21.4,3.522560678,134017,30537,8.8,8.2,394.2062397,7.483046765,212990,540.3009353,0.00874689,0.000821635,33.81111111,85.09677419,61.11865847,7.977782898,0.086053251,47.09775712,51.33577573,-0.806440387,0.594930206,1,4
